time,CO2 (mA),H2O (mA),SO2 (mA),H2S (mA),,SO2 ,H2S
14:55:34,12.98991108,19.98598862,5.213545799,4.314839363,,5.213545799,4.314839363
14:55:35,13.03059578,19.9605732,5.152488708,4.380919456,,5.152488708,4.380919456
14:55:36,13.02550983,19.93515778,5.127048016,4.279257774,,5.127048016,4.279257774
14:55:37,12.99499607,19.98598862,5.16266489,4.284340858,,5.16266489,4.284340858
14:55:38,12.9746542,19.98598862,5.218633652,4.319922447,,5.218633652,4.319922447
14:55:39,12.97973919,19.98090553,5.289866924,4.269091606,,5.289866924,4.269091606
14:55:40,12.97973919,19.94024086,5.361100197,4.350420952,,5.361100197,4.350420952
14:55:41,13.01025295,19.90465927,5.315307617,4.304673195,,5.315307617,4.304673195
14:55:42,12.97973919,19.85382843,5.391628742,4.299590111,,5.391628742,4.299590111
14:55:43,12.96956825,19.84874535,5.356012344,4.340254784,,5.356012344,4.340254784
14:55:44,12.94922638,19.8944931,5.350924015,4.27417469,,5.350924015,4.27417469
14:55:45,12.94922638,19.94532394,5.396717072,4.401251793,,5.396717072,4.401251793
14:55:46,12.96956825,19.9910717,5.462862015,4.345337868,,5.462862015,4.345337868
14:55:47,12.9339695,19.95549011,5.366188526,4.340254784,,5.366188526,4.340254784
14:55:48,12.91362667,19.93007469,5.417069435,4.345337868,,5.417069435,4.345337868
14:55:49,12.8932848,19.94024086,5.345836163,4.304673195,,5.345836163,4.304673195
14:55:50,12.94414043,19.97073936,5.361100197,4.294507027,,5.361100197,4.294507027
14:55:51,12.94414043,19.98090553,5.335659981,4.289423943,,5.335659981,4.289423943
14:55:52,12.94922638,19.98598862,5.269514561,4.36058712,,5.269514561,4.36058712
14:55:53,12.96448231,19.98598862,5.366188526,4.309756279,,5.366188526,4.309756279
14:55:54,13.00516701,19.98090553,5.284779072,4.330088615,,5.284779072,4.330088615
14:55:55,13.01025295,19.98598862,5.264426708,4.3351717,,5.264426708,4.3351717
14:55:56,12.9746542,19.98598862,5.340747833,4.269091606,,5.340747833,4.269091606
14:55:57,12.94414043,19.98598862,5.289866924,4.294507027,,5.289866924,4.294507027
14:55:58,12.97973919,19.98090553,5.315307617,4.350420952,,5.315307617,4.350420952
14:55:59,12.94922638,19.98598862,5.305131435,4.375836372,,5.305131435,4.375836372
14:56:00,12.96448231,19.98090553,5.310219288,4.294507027,,5.310219288,4.294507027
14:56:01,12.94414043,19.98598862,5.350924015,4.365670204,,5.350924015,4.365670204
14:56:02,12.94922638,19.98090553,5.376364708,4.370753288,,5.376364708,4.370753288
14:56:03,12.92888355,19.9910717,5.391628742,4.319922447,,5.391628742,4.319922447
14:56:04,12.9339695,19.98598862,5.38145256,4.3351717,,5.38145256,4.3351717
14:56:05,12.91871262,19.97582245,5.32039547,4.380919456,,5.32039547,4.380919456
14:56:06,12.92379761,19.92499161,5.289866924,4.314839363,,5.289866924,4.314839363
14:56:07,12.93905449,19.98598862,5.305131435,4.386002541,,5.305131435,4.386002541
14:56:08,12.91871262,19.98598862,5.259338379,4.299590111,,5.259338379,4.299590111
14:56:09,12.87802792,19.86907768,5.32039547,4.325005531,,5.32039547,4.325005531
14:56:10,12.88311291,19.81824684,5.366188526,4.27417469,,5.366188526,4.27417469
14:56:11,12.88819885,19.83857918,5.376364708,4.340254784,,5.376364708,4.340254784
14:56:12,12.86785698,19.83857918,5.32039547,4.355504036,,5.32039547,4.355504036
14:56:13,12.86277103,19.84366226,5.233898163,4.330088615,,5.233898163,4.330088615
14:56:14,12.82717228,19.80808067,5.218633652,4.3351717,,5.218633652,4.3351717
14:56:15,12.8526001,19.79283142,5.249162197,4.396168709,,5.249162197,4.396168709
14:56:16,12.86277103,19.79283142,5.233898163,4.284340858,,5.233898163,4.284340858
14:56:17,12.86277103,19.78774834,5.203369617,4.309756279,,5.203369617,4.309756279
14:56:18,12.85768509,19.75724983,5.142312527,4.3351717,,5.142312527,4.3351717
14:56:19,12.87294197,19.767416,5.055814743,4.264008522,,5.055814743,4.264008522
14:56:20,12.84751415,19.767416,5.116871834,4.340254784,,5.116871834,4.340254784
14:56:21,12.84751415,19.75724983,5.132136345,4.350420952,,5.132136345,4.350420952
14:56:22,12.86785698,19.87416077,5.065990925,4.264008522,,5.065990925,4.264008522
14:56:23,12.87802792,19.96565628,5.055814743,4.36058712,,5.055814743,4.36058712
14:56:24,12.85768509,19.93007469,5.142312527,4.269091606,,5.142312527,4.269091606
14:56:25,12.8526001,19.97582245,5.071079254,4.289423943,,5.071079254,4.289423943
14:56:26,12.87294197,19.98598862,5.060903072,4.370753288,,5.060903072,4.370753288
14:56:27,12.8526001,19.98090553,5.1016078,4.243676186,,5.1016078,4.243676186
14:56:28,12.84751415,19.98090553,5.137224197,4.370753288,,5.137224197,4.370753288
14:56:29,12.87294197,19.98598862,5.025286198,4.345337868,,5.025286198,4.345337868
14:56:30,12.88819885,19.98598862,5.081255436,4.253842354,,5.081255436,4.253842354
14:56:31,12.88311291,19.97582245,5.1016078,4.299590111,,5.1016078,4.299590111
14:56:32,12.88311291,19.98598862,5.071079254,4.284340858,,5.071079254,4.284340858
14:56:33,12.8526001,19.98598862,5.015110016,4.355504036,,5.015110016,4.355504036
14:56:34,12.87802792,19.98090553,5.127048016,4.350420952,,5.127048016,4.350420952
14:56:35,12.87294197,19.98598862,5.106695652,4.304673195,,5.106695652,4.304673195
14:56:36,12.87802792,19.98598862,5.015110016,4.309756279,,5.015110016,4.309756279
14:56:37,12.87294197,19.98598862,5.106695652,4.258925438,,5.106695652,4.258925438
14:56:38,12.87802792,19.98598862,5.09651947,4.299590111,,5.09651947,4.299590111
14:56:39,12.86785698,19.98598862,5.071079254,4.299590111,,5.071079254,4.299590111
14:56:40,12.87802792,19.9910717,5.121960163,4.314839363,,5.121960163,4.314839363
14:56:41,12.8932848,19.9910717,5.040550709,4.365670204,,5.040550709,4.365670204
14:56:42,12.91871262,19.98598862,5.132136345,4.269091606,,5.132136345,4.269091606
14:56:43,12.87294197,19.98598862,5.081255436,4.345337868,,5.081255436,4.345337868
14:56:44,12.86277103,19.98598862,5.060903072,4.253842354,,5.060903072,4.253842354
14:56:45,12.83225727,19.98090553,5.091431618,4.264008522,,5.091431618,4.264008522
14:56:46,12.82208633,19.98598862,5.060903072,4.345337868,,5.060903072,4.345337868
14:56:47,12.83734322,19.98598862,5.142312527,4.269091606,,5.142312527,4.269091606
14:56:48,12.80682945,19.9910717,5.025286198,4.406334877,,5.025286198,4.406334877
14:56:49,12.730546,19.97073936,5.1016078,4.3351717,,5.1016078,4.3351717
14:56:50,12.72546005,19.97582245,4.999845982,4.253842354,,4.999845982,4.253842354
14:56:51,12.77631569,19.98090553,5.020198345,4.309756279,,5.020198345,4.309756279
14:56:52,12.73563099,19.98598862,4.964229107,4.258925438,,4.964229107,4.258925438
14:56:53,12.67460442,19.98090553,4.887907982,4.289423943,,4.887907982,4.289423943
14:56:54,12.65426159,19.98598862,4.852291107,4.314839363,,4.852291107,4.314839363
14:56:55,12.65426159,19.98598862,4.791234016,4.269091606,,4.791234016,4.269091606
14:56:56,12.67460442,19.98598862,4.679296017,4.340254784,,4.679296017,4.340254784
14:56:57,12.68477535,19.98090553,4.613151073,4.304673195,,4.613151073,4.304673195
14:56:58,12.65426159,19.98598862,4.582622528,4.223343849,,4.582622528,4.223343849
14:56:59,12.65426159,19.98598862,4.618238926,4.299590111,,4.618238926,4.299590111
14:57:00,12.65934753,19.98090553,4.613151073,4.340254784,,4.613151073,4.340254784
14:57:01,12.6491766,19.98090553,4.496124744,4.309756279,,4.496124744,4.309756279
14:57:02,12.65934753,19.98598862,4.440155983,4.208094597,,4.440155983,4.208094597
14:57:03,12.6491766,19.98598862,4.379098892,4.264008522,,4.379098892,4.264008522
14:57:04,12.6491766,19.75724983,4.394362926,4.294507027,,4.394362926,4.294507027
14:57:05,12.66443348,19.7369175,4.460508347,4.243676186,,4.460508347,4.243676186
14:57:06,12.66443348,19.73183441,4.419803619,4.258925438,,4.419803619,4.258925438
14:57:07,12.6491766,19.71150208,4.353658199,4.289423943,,4.353658199,4.289423943
14:57:08,12.66951847,19.64542198,4.353658199,4.233510017,,4.353658199,4.233510017
14:57:09,12.65934753,19.75724983,4.36892271,4.208094597,,4.36892271,4.208094597
14:57:10,12.66443348,19.82841301,4.455420017,4.264008522,,4.455420017,4.264008522
14:57:11,12.66443348,19.73183441,4.267160892,4.264008522,,4.267160892,4.264008522
14:57:12,12.65934753,19.68608665,4.348570347,4.147097588,,4.348570347,4.147097588
14:57:13,12.66443348,19.74200058,4.333305836,4.203011513,,4.333305836,4.203011513
14:57:14,12.66443348,19.78774834,4.267160892,4.197928429,,4.267160892,4.197928429
14:57:15,12.65426159,19.7369175,4.323129654,4.253842354,,4.323129654,4.253842354
14:57:16,12.66951847,19.78266525,4.262072563,4.27417469,,4.262072563,4.27417469
14:57:17,12.66443348,19.81316376,4.267160892,4.264008522,,4.267160892,4.264008522
14:57:18,12.65426159,19.76233292,4.348570347,4.27417469,,4.348570347,4.27417469
14:57:19,12.67968941,19.71658516,4.256984711,4.238593102,,4.256984711,4.238593102
14:57:20,12.67968941,19.71658516,4.282424927,4.177596092,,4.282424927,4.177596092
14:57:21,12.67460442,19.82841301,4.312953472,4.192845345,,4.312953472,4.192845345
14:57:22,12.69494629,19.97073936,4.262072563,4.208094597,,4.262072563,4.208094597
14:57:23,12.6898613,19.97582245,4.343482018,4.309756279,,4.343482018,4.309756279
14:57:24,12.6898613,19.98090553,4.236632347,4.309756279,,4.236632347,4.309756279
14:57:25,12.67968941,19.88941002,4.277337074,4.218260765,,4.277337074,4.218260765
14:57:26,12.64409065,19.70641899,4.277337074,4.182679176,,4.277337074,4.182679176
14:57:27,12.65426159,19.62000656,4.440155983,4.218260765,,4.440155983,4.218260765
14:57:28,12.66951847,19.81316376,4.348570347,4.325005531,,4.348570347,4.325005531
14:57:29,12.65426159,19.78774834,4.358746529,4.192845345,,4.358746529,4.192845345
14:57:30,12.66951847,19.88941002,4.292601109,4.172513008,,4.292601109,4.172513008
14:57:31,12.67460442,19.98598862,4.226456165,4.167429924,,4.226456165,4.167429924
14:57:32,12.65934753,19.98598862,4.246808529,4.172513008,,4.246808529,4.172513008
14:57:33,12.65426159,19.98598862,4.267160892,4.203011513,,4.267160892,4.203011513
14:57:34,12.67968941,19.98598862,4.277337074,4.167429924,,4.277337074,4.167429924
14:57:35,12.6898613,19.98598862,4.282424927,4.182679176,,4.282424927,4.182679176
14:57:36,12.66951847,19.98090553,4.328217983,4.18776226,,4.328217983,4.18776226
14:57:37,12.67460442,19.98598862,4.328217983,4.172513008,,4.328217983,4.172513008
14:57:38,12.66443348,19.9910717,4.277337074,4.172513008,,4.277337074,4.172513008
14:57:39,12.65426159,19.98598862,4.292601109,4.147097588,,4.292601109,4.147097588
14:57:40,12.65426159,19.84366226,4.272248745,4.157263756,,4.272248745,4.157263756
14:57:41,12.6491766,19.84366226,4.277337074,4.213177681,,4.277337074,4.213177681
14:57:42,12.65426159,19.79791451,4.30786562,4.24875927,,4.30786562,4.24875927
14:57:43,12.63391972,19.7369175,4.272248745,4.243676186,,4.272248745,4.243676186
14:57:44,12.63900471,19.78266525,4.211191654,4.24875927,,4.211191654,4.24875927
14:57:45,12.64409065,19.86907768,4.267160892,4.208094597,,4.267160892,4.208094597
14:57:46,12.64409065,19.92499161,4.297689438,4.172513008,,4.297689438,4.172513008
14:57:47,12.6491766,19.94532394,4.226456165,4.223343849,,4.226456165,4.223343849
14:57:48,12.6898613,19.97582245,4.216279984,4.258925438,,4.216279984,4.258925438
14:57:49,12.69494629,19.98090553,4.206103802,4.147097588,,4.206103802,4.147097588
14:57:50,12.78648758,19.98598862,4.251896381,4.16234684,,4.251896381,4.16234684
14:57:51,12.74580288,19.98090553,4.226456165,4.233510017,,4.226456165,4.233510017
14:57:52,12.64409065,19.79791451,4.206103802,4.228426933,,4.206103802,4.228426933
14:57:53,12.63391972,19.68100357,4.277337074,4.18776226,,4.277337074,4.18776226
14:57:54,12.6491766,19.67592049,4.262072563,4.258925438,,4.262072563,4.258925438
14:57:55,12.65934753,19.6708374,4.379098892,4.172513008,,4.379098892,4.172513008
14:57:56,12.65426159,19.58950806,4.236632347,4.233510017,,4.236632347,4.233510017
14:57:57,12.62883377,19.47259712,4.256984711,4.152180672,,4.256984711,4.152180672
14:57:58,12.64409065,19.39126778,4.2417202,4.213177681,,4.2417202,4.213177681
14:57:59,12.6491766,19.45734787,4.297689438,4.243676186,,4.297689438,4.243676186
14:58:00,12.63900471,19.30485535,4.211191654,4.16234684,,4.211191654,4.16234684
14:58:01,12.65426159,19.34043694,4.256984711,4.182679176,,4.256984711,4.182679176
14:58:02,12.64409065,19.48784637,4.160310745,4.131848335,,4.160310745,4.131848335
14:58:03,12.65934753,19.50817871,4.246808529,4.238593102,,4.246808529,4.238593102
14:58:04,12.62374878,19.48276329,4.160310745,4.18776226,,4.160310745,4.18776226
14:58:05,12.63900471,19.42176628,4.256984711,4.264008522,,4.256984711,4.264008522
14:58:06,12.63900471,19.47768021,4.165399075,4.167429924,,4.165399075,4.167429924
14:58:07,12.64409065,19.51834488,4.206103802,4.218260765,,4.206103802,4.218260765
14:58:08,12.63900471,19.5742588,4.165399075,4.167429924,,4.165399075,4.167429924
14:58:09,12.63391972,19.69625282,4.19592762,4.253842354,,4.19592762,4.253842354
14:58:10,12.64409065,19.78266525,4.139958382,4.152180672,,4.139958382,4.152180672
14:58:11,12.64409065,19.80808067,4.19592762,4.203011513,,4.19592762,4.203011513
14:58:12,12.63391972,19.69625282,4.114518166,4.294507027,,4.114518166,4.294507027
14:58:13,12.64409065,19.56917572,4.155222893,4.136931419,,4.155222893,4.136931419
14:58:14,12.6491766,19.66067123,4.190839291,4.258925438,,4.190839291,4.258925438
14:58:15,12.63900471,19.71658516,4.170486927,4.16234684,,4.170486927,4.16234684
14:58:16,12.62883377,19.767416,4.175575256,4.177596092,,4.175575256,4.177596092
14:58:17,12.66443348,19.74708366,4.104341984,4.16234684,,4.104341984,4.16234684
14:58:18,12.6491766,19.6403389,4.175575256,4.131848335,,4.175575256,4.131848335
14:58:19,12.63391972,19.55900955,4.114518166,4.228426933,,4.114518166,4.228426933
14:58:20,12.6491766,19.55900955,4.185751438,4.192845345,,4.185751438,4.192845345
14:58:21,12.63391972,19.64542198,4.190839291,4.223343849,,4.190839291,4.223343849
14:58:22,12.63900471,19.70133591,4.089077473,4.203011513,,4.089077473,4.203011513
14:58:23,12.6491766,19.60984039,4.216279984,4.18776226,,4.216279984,4.18776226
14:58:24,12.63900471,19.53867722,4.119606018,4.18776226,,4.119606018,4.18776226
14:58:25,12.64409065,19.66575432,4.246808529,4.238593102,,4.246808529,4.238593102
14:58:26,12.6491766,19.63017273,4.134870529,4.126765251,,4.134870529,4.126765251
14:58:27,12.65426159,19.41160011,4.145046711,4.223343849,,4.145046711,4.223343849
14:58:28,12.63391972,19.44209862,4.206103802,4.147097588,,4.206103802,4.147097588
14:58:29,12.6491766,19.53359413,4.206103802,4.177596092,,4.206103802,4.177596092
14:58:30,12.63900471,19.55900955,4.104341984,4.157263756,,4.104341984,4.157263756
14:58:31,12.63900471,19.60984039,4.119606018,4.264008522,,4.119606018,4.264008522
14:58:32,12.64409065,19.69625282,4.134870529,4.121682167,,4.134870529,4.121682167
14:58:33,12.6491766,19.67592049,4.089077473,4.147097588,,4.089077473,4.147097588
14:58:34,12.65426159,19.6403389,4.201015472,4.238593102,,4.201015472,4.238593102
14:58:35,12.65426159,19.64542198,4.109429836,4.152180672,,4.109429836,4.152180672
14:58:36,12.63391972,19.69116974,4.19592762,4.182679176,,4.19592762,4.182679176
14:58:37,12.64409065,19.6708374,4.094165802,4.223343849,,4.094165802,4.223343849
14:58:38,12.63900471,19.58950806,4.201015472,4.18776226,,4.201015472,4.18776226
14:58:39,12.64409065,19.66067123,4.139958382,4.192845345,,4.139958382,4.192845345
14:58:40,12.6491766,19.72166824,4.099253654,4.228426933,,4.099253654,4.228426933
14:58:41,12.64409065,19.74708366,4.134870529,4.136931419,,4.134870529,4.136931419
14:58:42,12.63900471,19.79283142,4.165399075,4.253842354,,4.165399075,4.253842354
14:58:43,12.63900471,19.83857918,4.099253654,4.157263756,,4.099253654,4.157263756
14:58:44,12.64409065,19.80299759,4.185751438,4.253842354,,4.185751438,4.253842354
14:58:45,12.64409065,19.80808067,4.099253654,4.228426933,,4.099253654,4.228426933
14:58:46,12.64409065,19.81824684,4.119606018,4.213177681,,4.119606018,4.213177681
14:58:47,12.6491766,19.88432693,4.094165802,4.131848335,,4.094165802,4.131848335
14:58:48,12.62883377,19.91482544,4.155222893,4.218260765,,4.155222893,4.218260765
14:58:49,12.64409065,19.83857918,4.231544018,4.182679176,,4.231544018,4.182679176
14:58:50,12.6491766,19.72675133,4.119606018,4.223343849,,4.119606018,4.223343849
14:58:51,12.65426159,19.72166824,4.089077473,4.203011513,,4.089077473,4.203011513
14:58:52,12.6491766,19.68100357,4.089077473,4.147097588,,4.089077473,4.147097588
14:58:53,12.65426159,19.57934189,4.160310745,4.16234684,,4.160310745,4.16234684
14:58:54,12.6491766,19.50817871,4.180663109,4.167429924,,4.180663109,4.167429924
14:58:55,12.70511818,19.45734787,4.19592762,4.192845345,,4.19592762,4.192845345
14:58:56,13.4628706,19.56917572,4.190839291,4.213177681,,4.190839291,4.213177681
14:58:57,13.80869007,19.66575432,4.231544018,4.152180672,,4.231544018,4.152180672
14:58:58,13.68663597,19.77249908,4.409627438,4.157263756,,4.409627438,4.157263756
14:58:59,13.12722111,19.77249908,4.796322346,4.218260765,,4.796322346,4.218260765
14:59:00,12.97973919,19.61492348,5.249162197,4.24875927,,5.249162197,4.24875927
14:59:01,13.05093765,19.57934189,5.635857105,4.218260765,,5.635857105,4.218260765
14:59:02,12.90854168,19.60475731,5.803764343,4.197928429,,5.803764343,4.197928429
14:59:03,12.75597382,19.63525581,5.864821434,4.192845345,,5.864821434,4.192845345
14:59:04,13.18824863,19.57934189,5.793588161,4.264008522,,5.793588161,4.264008522
14:59:05,13.51881218,19.45734787,5.666385651,4.309756279,,5.666385651,4.309756279
14:59:06,13.68155098,19.42176628,5.646033287,4.279257774,,5.646033287,4.279257774
14:59:07,13.56458187,19.52851105,5.773235798,4.284340858,,5.773235798,4.284340858
14:59:08,13.55949688,19.60475731,6.047992706,4.264008522,,6.047992706,4.264008522
14:59:09,13.48321247,19.63525581,6.256604195,4.253842354,,6.256604195,4.253842354
14:59:10,13.54424,19.66067123,6.556801796,4.264008522,,6.556801796,4.264008522
14:59:11,13.56458187,19.63525581,6.851911068,4.299590111,,6.851911068,4.299590111
14:59:12,13.65612221,19.60984039,7.019817829,4.319922447,,7.019817829,4.319922447
14:59:13,13.49846935,19.58442497,7.202989101,4.391085625,,7.202989101,4.391085625
14:59:14,13.38658619,19.56917572,7.32001543,4.441916466,,7.32001543,4.441916466
14:59:15,13.48321247,19.51834488,7.518450737,4.431750298,,7.518450737,4.431750298
14:59:16,13.69172192,19.50309563,7.533715248,4.391085625,,7.533715248,4.391085625
14:59:17,13.72223568,19.5132618,7.579507828,4.391085625,,7.579507828,4.391085625
14:59:18,13.75274849,19.5437603,7.625300884,4.401251793,,7.625300884,4.401251793
14:59:19,13.71714973,19.59967422,7.752502918,4.47241497,,7.752502918,4.47241497
14:59:20,13.71206379,19.62000656,7.910233974,4.543578148,,7.910233974,4.543578148
14:59:21,13.63578033,19.58442497,8.088316917,4.452082634,,8.088316917,4.452082634
14:59:22,13.67137909,19.5742588,8.261312485,4.502913475,,8.261312485,4.502913475
14:59:23,13.64086628,19.60475731,8.368162155,4.584242821,,8.368162155,4.584242821
14:59:24,13.62052345,19.74200058,8.37833786,4.502913475,,8.37833786,4.502913475
14:59:25,13.57983875,19.79283142,8.40377903,4.5588274,,8.40377903,4.5588274
14:59:26,13.63578033,19.85891151,8.505540848,4.553744316,,8.505540848,4.553744316
14:59:27,13.6662941,19.90974236,8.459747314,4.629990578,,8.459747314,4.629990578
14:59:28,13.70189285,19.98090553,8.37833786,4.574076653,,8.37833786,4.574076653
14:59:29,13.69680691,19.98090553,8.408866882,4.599492073,,8.408866882,4.599492073
14:59:30,13.56966782,19.95040703,8.459747314,4.579159737,,8.459747314,4.579159737
14:59:31,13.51372623,19.79283142,8.37833786,4.589325905,,8.37833786,4.589325905
14:59:32,13.59509563,19.74708366,8.429219246,4.579159737,,8.429219246,4.579159737
14:59:33,13.55441093,19.76233292,8.424131393,4.701153755,,8.424131393,4.701153755
14:59:34,13.47304153,19.74200058,8.388514519,4.589325905,,8.388514519,4.589325905
14:59:35,13.40692902,19.70641899,8.352897644,4.614741325,,8.352897644,4.614741325
14:59:36,13.36115837,19.68100357,8.302017212,4.609658241,,8.302017212,4.609658241
14:59:37,13.34590149,19.65558815,8.154461861,4.655405998,,8.154461861,4.655405998
14:59:38,13.37641525,19.66067123,8.134109497,4.589325905,,8.134109497,4.589325905
14:59:39,13.46795559,19.63525581,7.935674191,4.675738335,,7.935674191,4.675738335
14:59:40,13.51881218,19.58950806,7.905145645,4.655405998,,7.905145645,4.655405998
14:59:41,13.49338341,19.54884338,7.757591248,4.685904503,,7.757591248,4.685904503
14:59:42,13.41709995,19.55900955,7.793207645,4.670655251,,7.793207645,4.670655251
14:59:43,13.51372623,19.63525581,7.798295975,4.579159737,,7.798295975,4.579159737
14:59:44,13.52898312,19.65050507,7.772855282,4.624907494,,7.772855282,4.624907494
14:59:45,13.44761372,19.62000656,7.8746171,4.665572166,,7.8746171,4.665572166
14:59:46,13.24927521,19.59967422,7.808472157,4.619824409,,7.808472157,4.619824409
14:59:47,13.4221859,19.56917572,7.869529247,4.599492073,,7.869529247,4.599492073
14:59:48,13.52898312,19.5742588,7.82882452,4.568993568,,7.82882452,4.568993568
14:59:49,13.46795559,19.54884338,7.793207645,4.584242821,,7.793207645,4.584242821
14:59:50,13.47812748,19.55392647,7.808472157,4.614741325,,7.808472157,4.614741325
14:59:51,13.34590149,19.5742588,7.727062702,4.574076653,,7.727062702,4.574076653
14:59:52,13.16282082,19.60984039,7.777943611,4.589325905,,7.777943611,4.589325905
14:59:53,12.94414043,19.52851105,7.757591248,4.624907494,,7.757591248,4.624907494
14:59:54,13.23401928,19.5742588,7.71688652,4.670655251,,7.71688652,4.670655251
14:59:55,13.23401928,19.69116974,7.447217464,4.650322914,,7.447217464,4.650322914
14:59:56,13.22384739,19.71150208,7.279310703,4.563910484,,7.279310703,4.563910484
14:59:57,13.27978897,19.72166824,7.111403465,4.548661232,,7.111403465,4.548661232
14:59:58,13.25436115,19.75724983,6.984201431,4.528328896,,6.984201431,4.528328896
14:59:59,13.36624432,19.72675133,6.984201431,4.528328896,,6.984201431,4.528328896
15:00:00,13.35098743,19.5742588,6.912968159,4.53341198,,6.912968159,4.53341198
15:00:01,13.33064461,19.51834488,7.004553795,4.507996559,,7.004553795,4.507996559
15:00:02,13.4221859,19.5437603,7.004553795,4.497830391,,7.004553795,4.497830391
15:00:03,13.37132931,19.55900955,7.157196522,4.513079643,,7.157196522,4.513079643
15:00:04,13.33064461,19.53359413,7.177548885,4.507996559,,7.177548885,4.507996559
15:00:05,13.43744278,19.5742588,7.208077431,4.497830391,,7.208077431,4.497830391
15:00:06,13.40184307,19.61492348,7.350543976,4.523245811,,7.350543976,4.523245811
15:00:07,13.2594471,19.66067123,7.411601067,4.53341198,,7.411601067,4.53341198
15:00:08,13.32047367,19.70133591,7.381072521,4.497830391,,7.381072521,4.497830391
15:00:09,13.37132931,19.74708366,7.452305794,4.513079643,,7.452305794,4.513079643
15:00:10,13.36115837,19.82332993,7.462481976,4.502913475,,7.462481976,4.502913475
15:00:11,13.27470398,19.80808067,7.406512737,4.518162727,,7.406512737,4.518162727
15:00:12,13.28995991,19.75216675,7.406512737,4.543578148,,7.406512737,4.543578148
15:00:13,13.30521679,19.73183441,7.36580801,4.523245811,,7.36580801,4.523245811
15:00:14,13.27978897,19.81316376,7.381072521,4.5588274,,7.381072521,4.5588274
15:00:15,13.33064461,19.79283142,7.279310703,4.609658241,,7.279310703,4.609658241
15:00:16,13.35607338,19.83349609,7.213165283,4.594408989,,7.213165283,4.594408989
15:00:17,13.3815012,19.90974236,7.264046192,4.568993568,,7.264046192,4.568993568
15:00:18,13.28995991,19.93007469,7.269134521,4.53341198,,7.269134521,4.53341198
15:00:19,13.15264988,19.8944931,7.350543976,4.563910484,,7.350543976,4.563910484
15:00:20,13.0153389,19.81824684,7.274222374,4.507996559,,7.274222374,4.507996559
15:00:21,12.91362667,19.82332993,7.208077431,4.553744316,,7.208077431,4.553744316
15:00:22,12.94414043,19.87416077,7.060522556,4.579159737,,7.060522556,4.579159737
15:00:23,13.02550983,19.91990852,6.943496704,4.568993568,,6.943496704,4.568993568
15:00:24,12.82208633,19.81824684,6.760325432,4.548661232,,6.760325432,4.548661232
15:00:25,12.76105881,19.74708366,6.587330341,4.574076653,,6.587330341,4.574076653
15:00:26,12.7712307,19.77249908,6.297308922,4.548661232,,6.297308922,4.548661232
15:00:27,12.78140163,19.76233292,6.170106888,4.538495064,,6.170106888,4.538495064
15:00:28,12.8119154,19.82841301,5.900437832,4.523245811,,5.900437832,4.523245811
15:00:29,12.79157257,19.88941002,5.712178707,4.462248802,,5.712178707,4.462248802
15:00:30,12.73563099,19.9605732,5.600240707,4.411417961,,5.600240707,4.411417961
15:00:31,12.72546005,19.98090553,5.518831253,4.431750298,,5.518831253,4.431750298
15:00:32,12.72037411,19.98598862,5.371276379,4.416501045,,5.371276379,4.416501045
15:00:33,12.71020317,19.98598862,5.259338379,4.370753288,,5.259338379,4.370753288
15:00:34,12.6491766,19.9910717,5.142312527,4.370753288,,5.142312527,4.370753288
15:00:35,12.65426159,19.98598862,5.040550709,4.365670204,,5.040550709,4.365670204
15:00:36,12.63900471,19.98090553,4.959141254,4.350420952,,4.959141254,4.350420952
15:00:37,12.65426159,19.98598862,4.938788891,4.411417961,,4.938788891,4.411417961
15:00:38,12.63900471,19.95040703,4.8777318,4.411417961,,4.8777318,4.411417961
15:00:39,12.64409065,19.85891151,4.735265255,4.396168709,,4.735265255,4.396168709
15:00:40,12.6491766,19.79791451,4.679296017,4.375836372,,4.679296017,4.375836372
15:00:41,12.6491766,19.83857918,4.679296017,4.467331886,,4.679296017,4.467331886
15:00:42,12.63900471,19.86907768,4.653855801,4.36058712,,4.653855801,4.36058712
15:00:43,12.63900471,19.86907768,4.552093983,4.375836372,,4.552093983,4.375836372
15:00:44,12.64409065,19.85382843,4.531741619,4.3351717,,4.531741619,4.3351717
15:00:45,12.6491766,19.77758217,4.536829472,4.27417469,,4.536829472,4.27417469
15:00:46,12.6491766,19.72675133,4.506300926,4.269091606,,4.506300926,4.269091606
15:00:47,12.63900471,19.60475731,4.435067654,4.218260765,,4.435067654,4.218260765
15:00:48,12.6491766,19.52851105,4.429979801,4.314839363,,4.429979801,4.314839363
15:00:49,12.6491766,19.51834488,4.470684528,4.330088615,,4.470684528,4.330088615
15:00:50,12.64409065,19.59459114,4.374010563,4.269091606,,4.374010563,4.269091606
15:00:51,12.63900471,19.64542198,4.394362926,4.243676186,,4.394362926,4.243676186
15:00:52,12.65426159,19.65558815,4.450332165,4.197928429,,4.450332165,4.197928429
15:00:53,12.63900471,19.63525581,4.41471529,4.253842354,,4.41471529,4.253842354
15:00:54,12.6491766,19.64542198,4.379098892,4.208094597,,4.379098892,4.208094597
15:00:55,12.66443348,19.62000656,4.30277729,4.289423943,,4.30277729,4.289423943
15:00:56,12.64409065,19.63017273,4.374010563,4.233510017,,4.374010563,4.233510017
15:00:57,12.65426159,19.70133591,4.328217983,4.24875927,,4.328217983,4.24875927
